path,final_url,http_status,redirect_chain_len,title,meta_description,canonical,h1,h1_count,robots_meta,lang,word_count,img_count,asset_count,pagespeed_imgs,internal_out_count,has_paypal,has_trafficwave,has_comment_form,has_rotator_iframe,img_urls,asset_urls,internal_links_out,external_links_out,fetched_at
/spanish-verb-ablandar.html,https://www.200words-a-day.com/spanish-verb-ablandar.html,200,0,Spanish Verb ABLANDAR - to soften. Regular AR family,The Spanish for soften is the REGULAR AR Spanish verb ABLANDAR. Imagine the chef uses A BLAND mix to SOFTEN UP the palate! Over 6500 Spanish AR verbs are regular. The Daily Spanish Lesson looks at 31 regular AR verbs for the month of January. All with cartoon Memory Triggers.,https://www.200words-a-day.com/spanish-verb-ablandar.html,,0,,,1181,6,0,5,21,False,True,False,False,https://www.200words-a-day.com/images/ablandar.jpg https://www.200words-a-day.com/images/ablandar.jpg https://www.200words-a-day.com/images/ablandar.jpg https://www.200words-a-day.com/images/ablandar.jpg https://www.200words-a-day.com/images/100x86xyou-inf-sing.jpg.pagespeed.ic.rUs_hfj4nR.jpg https://www.200words-a-day.com/images/xSpanish-logo.jpg.pagespeed.ic.8pYgIZO7ht.jpg https://www.200words-a-day.com/images/200x150xwine-and-iberico-ham-in-caceres.jpg.pagespeed.ic.C_8IoOqzkx.jpg https://www.200words-a-day.com/images/200x150xel-churrero.jpg.pagespeed.ic.wt2Cm68RqZ.jpg https://www.200words-a-day.com/images/200x150xspeaking-italian.jpg.pagespeed.ic.Cy7CJEriS9.jpg,,/daily-spanish-lesson-code.html /daily-spanish-lesson.html /free-spanish-lesson.html /index.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-spanish-in-caceres.html /learn-spanish.html /learn-welsh.html /rapid-conjugation-of-spanish-verbs.html /ser-and-estar-in-spanish.html /spanish-churros.html /spanish-for-flour.html /spanish-lesson-list.html /spanish-verb-abigarrar.html /spanish-verb-ablandar.html /spanish-verb-abogar.html /spanish-verb-bromear.html /spanish-verb-list.html /ten-most-important-spanish-verbs.html,,2026-09-18T12:48:41.265096+00:00
/spanish-verb-abnegar.html,https://www.200words-a-day.com/spanish-verb-abnegar.html,200,0,Spanish Verb ABNEGAR - to renounce. Irregular AR family,"The Spanish for renounce is the IRREGULAR AR Spanish verb ABNEGAR. Imagine you RENOUNCE your wishes to ABNEGATE your responsibilities! Many AR verbs are irregular, being conjugated in different ways, with a few little twists here and there. The Daily Spanish Lesson looks at 30 irregular AR verbs for the month of November. All with cartoon Memory Triggers.",https://www.200words-a-day.com/spanish-verb-abnegar.html,,0,,,1147,6,0,5,22,False,True,False,False,https://www.200words-a-day.com/images/abnegar.jpg https://www.200words-a-day.com/images/abnegar.jpg https://www.200words-a-day.com/images/abnegar.jpg https://www.200words-a-day.com/images/abnegar.jpg https://www.200words-a-day.com/images/100x86xyou-inf-sing.jpg.pagespeed.ic.rUs_hfj4nR.jpg https://www.200words-a-day.com/images/xSpanish-logo.jpg.pagespeed.ic.8pYgIZO7ht.jpg https://www.200words-a-day.com/images/200x150xwine-and-iberico-ham-in-caceres.jpg.pagespeed.ic.C_8IoOqzkx.jpg https://www.200words-a-day.com/images/200x150xel-churrero.jpg.pagespeed.ic.wt2Cm68RqZ.jpg https://www.200words-a-day.com/images/200x150xspeaking-italian.jpg.pagespeed.ic.Cy7CJEriS9.jpg,,/daily-spanish-lesson-code.html /daily-spanish-lesson.html /free-spanish-lesson.html /index.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-spanish-in-caceres.html /learn-spanish.html /learn-welsh.html /rapid-conjugation-of-spanish-verbs.html /ser-and-estar-in-spanish.html /spanish-churros.html /spanish-for-flour.html /spanish-lesson-list.html /spanish-verb-abnegar.html /spanish-verb-cegar.html /spanish-verb-list.html /spanish-verb-plegar.html /spanish-verb-regar.html /spanish-verb-sosegar.html /ten-most-important-spanish-verbs.html,,2026-09-18T12:48:42.079570+00:00
/spanish-verb-abogar.html,https://www.200words-a-day.com/spanish-verb-abogar.html,200,0,Spanish Verb ABOGAR - to advocate. Regular AR family,The Spanish for advocate is the REGULAR AR Spanish verb ABOGAR. Imagine the lawyer ADVOCATES from A BOG! Over 6500 Spanish AR verbs are regular. The Daily Spanish Lesson looks at 31 regular AR verbs for the month of January. All with cartoon Memory Triggers.,https://www.200words-a-day.com/spanish-verb-abogar.html,,0,,,1174,6,0,5,22,False,True,False,False,https://www.200words-a-day.com/images/abogar.jpg https://www.200words-a-day.com/images/abogar.jpg https://www.200words-a-day.com/images/abogar.jpg https://www.200words-a-day.com/images/abogar.jpg https://www.200words-a-day.com/images/100x86xyou-inf-sing.jpg.pagespeed.ic.rUs_hfj4nR.jpg https://www.200words-a-day.com/images/xSpanish-logo.jpg.pagespeed.ic.8pYgIZO7ht.jpg https://www.200words-a-day.com/images/200x150xwine-and-iberico-ham-in-caceres.jpg.pagespeed.ic.C_8IoOqzkx.jpg https://www.200words-a-day.com/images/200x150xel-churrero.jpg.pagespeed.ic.wt2Cm68RqZ.jpg https://www.200words-a-day.com/images/200x150xspeaking-italian.jpg.pagespeed.ic.Cy7CJEriS9.jpg,,/daily-spanish-lesson-code.html /daily-spanish-lesson.html /free-spanish-lesson.html /index.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-spanish-in-caceres.html /learn-spanish.html /learn-welsh.html /rapid-conjugation-of-spanish-verbs.html /ser-and-estar-in-spanish.html /spanish-churros.html /spanish-for-flour.html /spanish-lesson-list.html /spanish-verb-abigarrar.html /spanish-verb-ablandar.html /spanish-verb-abogar.html /spanish-verb-acantonar.html /spanish-verb-anclar.html /spanish-verb-list.html /ten-most-important-spanish-verbs.html,,2026-09-18T12:48:42.880723+00:00
/spanish-verb-aborrecer.html,https://www.200words-a-day.com/spanish-verb-aborrecer.html,200,0,Spanish Verb ABORRECER - to abhor. Irregular ER family,"The Spanish for abhor is the IRREGULAR ER Spanish verb ABORRECER. Imagine A BOAR ABHORS using a RAZOR!. 230+ verbs are conjugated this way. Many ER verbs are irirregular, being conjugated in 30 different ways, with a few little twists here and there. The Daily Spanish Lesson looks at 30 irregular ER verbs for the month of June. All with cartoon Memory Triggers.",https://www.200words-a-day.com/spanish-verb-aborrecer.html,,0,,,1030,6,0,5,24,False,True,False,False,https://www.200words-a-day.com/images/aborrecer.jpg https://www.200words-a-day.com/images/aborrecer.jpg https://www.200words-a-day.com/images/aborrecer.jpg https://www.200words-a-day.com/images/aborrecer.jpg https://www.200words-a-day.com/images/100x86xyou-inf-sing.jpg.pagespeed.ic.rUs_hfj4nR.jpg https://www.200words-a-day.com/images/xSpanish-logo.jpg.pagespeed.ic.8pYgIZO7ht.jpg https://www.200words-a-day.com/images/200x150xwine-and-iberico-ham-in-caceres.jpg.pagespeed.ic.C_8IoOqzkx.jpg https://www.200words-a-day.com/images/200x150xel-churrero.jpg.pagespeed.ic.wt2Cm68RqZ.jpg https://www.200words-a-day.com/images/200x150xspeaking-italian.jpg.pagespeed.ic.Cy7CJEriS9.jpg,,/daily-spanish-lesson-code.html /daily-spanish-lesson.html /free-spanish-lesson.html /index.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-spanish-in-caceres.html /learn-spanish.html /learn-welsh.html /rapid-conjugation-of-spanish-verbs.html /ser-and-estar-in-spanish.html /spanish-churros.html /spanish-for-flour.html /spanish-lesson-list.html /spanish-verb-aborrecer.html /spanish-verb-carecer.html /spanish-verb-crecer.html /spanish-verb-fallecer.html /spanish-verb-list.html /spanish-verb-obedecer.html /spanish-verb-ofrecer.html /spanish-verb-parecer.html /ten-most-important-spanish-verbs.html,,2026-09-18T12:48:43.775580+00:00
/spanish-verb-abrazar.html,https://www.200words-a-day.com/spanish-verb-abrazar.html,200,0,Spanish Verb ABRAZAR - to hug. Irregular ZAR family,"The Spanish for hug is the IRREGULAR ZAR Spanish verb ABRAZAR. Imagine a Russian man (m) hugs A BRASS TSAR statue! 100+ verbs are conjugated this way. Many ZAR verbs are irregular, being conjugated in different ways, with a few little twists here and there. The Daily Spanish Lesson looks at 31 irregular ZAR verbs for the month of May. All with cartoon Memory Triggers.",https://www.200words-a-day.com/spanish-verb-abrazar.html,,0,,,1091,7,0,9,23,False,True,False,False,https://www.200words-a-day.com/images/294x250xabrazar.jpg.pagespeed.ic.GVlV9q8Kdz.jpg https://www.200words-a-day.com/images/100x86xabrazar.jpg.pagespeed.ic.P0Ubrq3hSh.jpg https://www.200words-a-day.com/images/100x86xabrazar.jpg.pagespeed.ic.P0Ubrq3hSh.jpg https://www.200words-a-day.com/images/100x86xabrazar.jpg.pagespeed.ic.P0Ubrq3hSh.jpg https://www.200words-a-day.com/images/100x86xyou-inf-sing.jpg.pagespeed.ic.rUs_hfj4nR.jpg https://www.200words-a-day.com/images/xSpanish-logo.jpg.pagespeed.ic.8pYgIZO7ht.jpg https://www.200words-a-day.com/images/200x150xwine-and-iberico-ham-in-caceres.jpg.pagespeed.ic.C_8IoOqzkx.jpg https://www.200words-a-day.com/images/200x150xel-churrero.jpg.pagespeed.ic.wt2Cm68RqZ.jpg https://www.200words-a-day.com/images/200x150xspeaking-italian.jpg.pagespeed.ic.Cy7CJEriS9.jpg,,/daily-spanish-lesson-code.html /daily-spanish-lesson.html /free-spanish-lesson.html /index.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-spanish-in-caceres.html /learn-spanish.html /learn-welsh.html /rapid-conjugation-of-spanish-verbs.html /ser-and-estar-in-spanish.html /spanish-churros.html /spanish-for-flour.html /spanish-lesson-list.html /spanish-verb-abrazar.html /spanish-verb-actualizar.html /spanish-verb-adelgazar.html /spanish-verb-enfatizar.html /spanish-verb-lanzar.html /spanish-verb-list.html /spanish-verb-rebozar.html /ten-most-important-spanish-verbs.html,,2026-09-18T12:48:44.553326+00:00
/spanish-verb-absorber.html,https://www.200words-a-day.com/spanish-verb-absorber.html,200,0,"Spanish Verb ABSORBER - to absorb, occupy, take up. Regular ER family","The Spanish for absorb is the regular ER Spanish verb ABSORBER. Just over 100 verbs are conjugated the same way. Many ER verbs are irregular, being conjugated in 30 different ways, with a few little twists here and there. It also means to occupy, take up. The Daily Spanish Lesson looks at 31 regular ER verbs for the month of March. All with cartoon Memory Triggers.",https://www.200words-a-day.com/spanish-verb-absorber.html,,0,,,988,5,0,4,18,False,True,False,False,https://www.200words-a-day.com/images/absorber.jpg https://www.200words-a-day.com/images/absorber.jpg https://www.200words-a-day.com/images/absorber.jpg https://www.200words-a-day.com/images/absorber.jpg https://www.200words-a-day.com/images/absorber.jpg https://www.200words-a-day.com/images/xSpanish-logo.jpg.pagespeed.ic.8pYgIZO7ht.jpg https://www.200words-a-day.com/images/200x150xwine-and-iberico-ham-in-caceres.jpg.pagespeed.ic.C_8IoOqzkx.jpg https://www.200words-a-day.com/images/200x150xel-churrero.jpg.pagespeed.ic.wt2Cm68RqZ.jpg https://www.200words-a-day.com/images/200x150xspeaking-italian.jpg.pagespeed.ic.Cy7CJEriS9.jpg,,/daily-spanish-lesson-code.html /daily-spanish-lesson.html /free-spanish-lesson.html /index.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-spanish-in-caceres.html /learn-spanish.html /learn-welsh.html /rapid-conjugation-of-spanish-verbs.html /ser-and-estar-in-spanish.html /spanish-churros.html /spanish-for-flour.html /spanish-lesson-list.html /spanish-verb-absorber.html /spanish-verb-list.html /ten-most-important-spanish-verbs.html,,2026-09-18T12:48:45.331808+00:00
/spanish-verb-acantonar.html,https://www.200words-a-day.com/spanish-verb-acantonar.html,200,0,Spanish Verb ACANTONAR - to station. Regular AR family,The Spanish for station is the REGULAR AR Spanish verb ACANTONAR. Imagine they STATION troops that look like soccer star CANTONA! Over 6500 Spanish AR verbs are regular. The Daily Spanish Lesson looks at 31 regular AR verbs for the month of January. All with cartoon Memory Triggers.,https://www.200words-a-day.com/spanish-verb-acantonar.html,,0,,,1138,6,0,5,22,False,True,False,False,https://www.200words-a-day.com/images/acantonar.jpg https://www.200words-a-day.com/images/acantonar.jpg https://www.200words-a-day.com/images/acantonar.jpg https://www.200words-a-day.com/images/acantonar.jpg https://www.200words-a-day.com/images/100x86xyou-inf-sing.jpg.pagespeed.ic.rUs_hfj4nR.jpg https://www.200words-a-day.com/images/xSpanish-logo.jpg.pagespeed.ic.8pYgIZO7ht.jpg https://www.200words-a-day.com/images/200x150xwine-and-iberico-ham-in-caceres.jpg.pagespeed.ic.C_8IoOqzkx.jpg https://www.200words-a-day.com/images/200x150xel-churrero.jpg.pagespeed.ic.wt2Cm68RqZ.jpg https://www.200words-a-day.com/images/200x150xspeaking-italian.jpg.pagespeed.ic.Cy7CJEriS9.jpg,,/daily-spanish-lesson-code.html /daily-spanish-lesson.html /free-spanish-lesson.html /index.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-spanish-in-caceres.html /learn-spanish.html /learn-welsh.html /rapid-conjugation-of-spanish-verbs.html /ser-and-estar-in-spanish.html /spanish-churros.html /spanish-for-flour.html /spanish-lesson-list.html /spanish-verb-abigarrar.html /spanish-verb-ablandar.html /spanish-verb-acantonar.html /spanish-verb-banar.html /spanish-verb-bromear.html /spanish-verb-list.html /ten-most-important-spanish-verbs.html,,2026-09-18T12:48:46.117781+00:00
/spanish-verb-acercar.html,https://www.200words-a-day.com/spanish-verb-acercar.html,200,0,Spanish Verb ACERCAR - to approach. Irregular AR family,"The Spanish for approach is the IRREGULAR AR Spanish verb ACERCAR. Imagine you APPROACH A CIRCUS! 500+ verbs are conjugated this way. Many AR verbs are irregular, being conjugated in 30 different ways, with a few little twists here and there. The Daily Spanish Lesson looks at 31 irregular AR verbs for the month of August. All with cartoon Memory Triggers.",https://www.200words-a-day.com/spanish-verb-acercar.html,,0,,,1075,6,0,5,24,False,True,False,False,https://www.200words-a-day.com/images/acercar.jpg https://www.200words-a-day.com/images/acercar.jpg https://www.200words-a-day.com/images/acercar.jpg https://www.200words-a-day.com/images/acercar.jpg https://www.200words-a-day.com/images/100x86xyou-inf-sing.jpg.pagespeed.ic.rUs_hfj4nR.jpg https://www.200words-a-day.com/images/xSpanish-logo.jpg.pagespeed.ic.8pYgIZO7ht.jpg https://www.200words-a-day.com/images/200x150xwine-and-iberico-ham-in-caceres.jpg.pagespeed.ic.C_8IoOqzkx.jpg https://www.200words-a-day.com/images/200x150xel-churrero.jpg.pagespeed.ic.wt2Cm68RqZ.jpg https://www.200words-a-day.com/images/200x150xspeaking-italian.jpg.pagespeed.ic.Cy7CJEriS9.jpg,,/daily-spanish-lesson-code.html /daily-spanish-lesson.html /free-spanish-lesson.html /index.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-spanish-in-caceres.html /learn-spanish.html /learn-welsh.html /rapid-conjugation-of-spanish-verbs.html /ser-and-estar-in-spanish.html /spanish-churros.html /spanish-for-flour.html /spanish-lesson-list.html /spanish-verb-abarcar.html /spanish-verb-acercar.html /spanish-verb-amplificar.html /spanish-verb-atacar.html /spanish-verb-complicar.html /spanish-verb-fabricar.html /spanish-verb-list.html /spanish-verb-pellizcar.html /ten-most-important-spanish-verbs.html,,2026-09-18T12:48:46.983422+00:00
/spanish-verb-acontecer.html,https://www.200words-a-day.com/spanish-verb-acontecer.html,200,0,Spanish Verb ACONTECER - to occur. Irregular ER family,"The Spanish for occur is the IRREGULAR ER Spanish verb ACONTECER. Imagine A CONTEST OCCURS here from time to time!. 230+ verbs are conjugated this way. Many ER verbs are irirregular, being conjugated in 30 different ways, with a few little twists here and there. The Daily Spanish Lesson looks at 30 irregular ER verbs for the month of June. All with cartoon Memory Triggers.",https://www.200words-a-day.com/spanish-verb-acontecer.html,,0,,,1059,6,0,5,24,False,True,False,False,https://www.200words-a-day.com/images/acontecer.jpg https://www.200words-a-day.com/images/acontecer.jpg https://www.200words-a-day.com/images/acontecer.jpg https://www.200words-a-day.com/images/acontecer.jpg https://www.200words-a-day.com/images/100x86xyou-inf-sing.jpg.pagespeed.ic.rUs_hfj4nR.jpg https://www.200words-a-day.com/images/xSpanish-logo.jpg.pagespeed.ic.8pYgIZO7ht.jpg https://www.200words-a-day.com/images/200x150xwine-and-iberico-ham-in-caceres.jpg.pagespeed.ic.C_8IoOqzkx.jpg https://www.200words-a-day.com/images/200x150xel-churrero.jpg.pagespeed.ic.wt2Cm68RqZ.jpg https://www.200words-a-day.com/images/200x150xspeaking-italian.jpg.pagespeed.ic.Cy7CJEriS9.jpg,,/daily-spanish-lesson-code.html /daily-spanish-lesson.html /free-spanish-lesson.html /index.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-spanish-in-caceres.html /learn-spanish.html /learn-welsh.html /rapid-conjugation-of-spanish-verbs.html /ser-and-estar-in-spanish.html /spanish-churros.html /spanish-for-flour.html /spanish-lesson-list.html /spanish-verb-acontecer.html /spanish-verb-carecer.html /spanish-verb-crecer.html /spanish-verb-fallecer.html /spanish-verb-list.html /spanish-verb-obedecer.html /spanish-verb-ofrecer.html /spanish-verb-parecer.html /ten-most-important-spanish-verbs.html,,2026-09-18T12:48:47.769026+00:00
/spanish-verb-acostar.html,https://www.200words-a-day.com/spanish-verb-acostar.html,200,0,Spanish Verb ACOSTAR - to put to bed. Irregular AR family,"The Spanish for put to bed is the IRREGULAR AR Spanish verb ACOSTAR. Imagine when I put to bed my Ted, I ACCOST A STAR! Some AR verbs are irregular, being conjugated in different ways, with a few little twists here and there. The Daily Spanish Lesson looks at 31 irregular AR verbs for the month of December All with cartoon Memory Triggers.",https://www.200words-a-day.com/spanish-verb-acostar.html,,0,,,1258,6,0,5,22,False,True,False,False,https://www.200words-a-day.com/images/acostar.jpg https://www.200words-a-day.com/images/acostar.jpg https://www.200words-a-day.com/images/acostar.jpg https://www.200words-a-day.com/images/acostar.jpg https://www.200words-a-day.com/images/100x86xyou-inf-sing.jpg.pagespeed.ic.rUs_hfj4nR.jpg https://www.200words-a-day.com/images/xSpanish-logo.jpg.pagespeed.ic.8pYgIZO7ht.jpg https://www.200words-a-day.com/images/200x150xwine-and-iberico-ham-in-caceres.jpg.pagespeed.ic.C_8IoOqzkx.jpg https://www.200words-a-day.com/images/200x150xel-churrero.jpg.pagespeed.ic.wt2Cm68RqZ.jpg https://www.200words-a-day.com/images/200x150xspeaking-italian.jpg.pagespeed.ic.Cy7CJEriS9.jpg,,/daily-spanish-lesson-code.html /daily-spanish-lesson.html /free-spanish-lesson.html /index.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-spanish-in-caceres.html /learn-spanish.html /learn-welsh.html /rapid-conjugation-of-spanish-verbs.html /ser-and-estar-in-spanish.html /spanish-churros.html /spanish-for-flour.html /spanish-lesson-list.html /spanish-verb-acostar.html /spanish-verb-encontrar.html /spanish-verb-list.html /spanish-verb-probar.html /spanish-verb-recordar.html /spanish-verb-tronar.html /ten-most-important-spanish-verbs.html,,2026-09-18T12:48:48.549614+00:00
/spanish-verb-actualizar.html,https://www.200words-a-day.com/spanish-verb-actualizar.html,200,0,Spanish Verb ACTUALIZAR - to update. Irregular ZAR family,"The Spanish for update is the IRREGULAR ZAR Spanish verb ACTUALIZAR. Imagine the magician updates his trick with an ACTUAL LIZARD ! 100+ verbs are conjugated this way. Many ZAR verbs are irregular, being conjugated in different ways, with a few little twists here and there. The Daily Spanish Lesson looks at 31 irregular ZAR verbs for the month of May. All with cartoon Memory Triggers.",https://www.200words-a-day.com/spanish-verb-actualizar.html,,0,,,1075,6,0,5,23,False,True,False,False,https://www.200words-a-day.com/images/actualizar.jpg https://www.200words-a-day.com/images/actualizar.jpg https://www.200words-a-day.com/images/actualizar.jpg https://www.200words-a-day.com/images/actualizar.jpg https://www.200words-a-day.com/images/100x86xyou-inf-sing.jpg.pagespeed.ic.rUs_hfj4nR.jpg https://www.200words-a-day.com/images/xSpanish-logo.jpg.pagespeed.ic.8pYgIZO7ht.jpg https://www.200words-a-day.com/images/200x150xwine-and-iberico-ham-in-caceres.jpg.pagespeed.ic.C_8IoOqzkx.jpg https://www.200words-a-day.com/images/200x150xel-churrero.jpg.pagespeed.ic.wt2Cm68RqZ.jpg https://www.200words-a-day.com/images/200x150xspeaking-italian.jpg.pagespeed.ic.Cy7CJEriS9.jpg,,/daily-spanish-lesson-code.html /daily-spanish-lesson.html /free-spanish-lesson.html /index.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-spanish-in-caceres.html /learn-spanish.html /learn-welsh.html /rapid-conjugation-of-spanish-verbs.html /ser-and-estar-in-spanish.html /spanish-churros.html /spanish-for-flour.html /spanish-lesson-list.html /spanish-verb-actualizar.html /spanish-verb-adelgazar.html /spanish-verb-amenazar.html /spanish-verb-analizar.html /spanish-verb-autorizar.html /spanish-verb-cazar.html /spanish-verb-list.html /ten-most-important-spanish-verbs.html,,2026-09-18T12:48:49.335408+00:00
/spanish-verb-actuar.html,https://www.200words-a-day.com/spanish-verb-actuar.html,200,0,Spanish Verb ACTUAR - to act. Irregular AR family,"The Spanish for act is the IRREGULAR AR Spanish verb ACTUAR. Imagine Hugh Grant says, if you ACT YOU ARE an actor! Many AR verbs are irregular, being conjugated in different ways, with a few little twists here and there. The Daily Spanish Lesson looks at 30 irregular AR verbs for the month of November. All with cartoon Memory Triggers.",https://www.200words-a-day.com/spanish-verb-actuar.html,,0,,,1194,7,0,9,22,False,True,False,False,https://www.200words-a-day.com/images/294x250xactuar.jpg.pagespeed.ic.FwLdhtSa0V.jpg https://www.200words-a-day.com/images/100x86xactuar.jpg.pagespeed.ic.T8eeWlo5WG.jpg https://www.200words-a-day.com/images/100x86xactuar.jpg.pagespeed.ic.T8eeWlo5WG.jpg https://www.200words-a-day.com/images/100x86xactuar.jpg.pagespeed.ic.T8eeWlo5WG.jpg https://www.200words-a-day.com/images/100x86xyou-inf-sing.jpg.pagespeed.ic.rUs_hfj4nR.jpg https://www.200words-a-day.com/images/xSpanish-logo.jpg.pagespeed.ic.8pYgIZO7ht.jpg https://www.200words-a-day.com/images/200x150xwine-and-iberico-ham-in-caceres.jpg.pagespeed.ic.C_8IoOqzkx.jpg https://www.200words-a-day.com/images/200x150xel-churrero.jpg.pagespeed.ic.wt2Cm68RqZ.jpg https://www.200words-a-day.com/images/200x150xspeaking-italian.jpg.pagespeed.ic.Cy7CJEriS9.jpg,,/daily-spanish-lesson-code.html /daily-spanish-lesson.html /free-spanish-lesson.html /index.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-spanish-in-caceres.html /learn-spanish.html /learn-welsh.html /rapid-conjugation-of-spanish-verbs.html /ser-and-estar-in-spanish.html /spanish-churros.html /spanish-for-flour.html /spanish-lesson-list.html /spanish-verb-actuar.html /spanish-verb-continuar.html /spanish-verb-evaluar.html /spanish-verb-fluctuar.html /spanish-verb-habituar.html /spanish-verb-list.html /ten-most-important-spanish-verbs.html,,2026-09-18T12:48:50.115855+00:00
/spanish-verb-acudir.html,https://www.200words-a-day.com/spanish-verb-acudir.html,200,0,Spanish Verb ACUDIR - to attend. Regular IR family,"The Spanish for attend is the REGULAR IR Spanish verb ACUDIR. Imagine you ATTEND the rescue with A pool CUE DEAR! 100+ verbs are conjugated this way. Many IR verbs are irregular, being conjugated in different ways, with a few little twists here and there. The Daily Spanish Lesson looks at 31 regular IR verbs for the month of April. All with cartoon Memory Triggers.",https://www.200words-a-day.com/spanish-verb-acudir.html,,0,,,1234,6,0,5,22,False,True,False,False,https://www.200words-a-day.com/images/acudir.jpg https://www.200words-a-day.com/images/acudir.jpg https://www.200words-a-day.com/images/acudir.jpg https://www.200words-a-day.com/images/acudir.jpg https://www.200words-a-day.com/images/100x86xyou-inf-sing.jpg.pagespeed.ic.rUs_hfj4nR.jpg https://www.200words-a-day.com/images/xSpanish-logo.jpg.pagespeed.ic.8pYgIZO7ht.jpg https://www.200words-a-day.com/images/200x150xwine-and-iberico-ham-in-caceres.jpg.pagespeed.ic.C_8IoOqzkx.jpg https://www.200words-a-day.com/images/200x150xel-churrero.jpg.pagespeed.ic.wt2Cm68RqZ.jpg https://www.200words-a-day.com/images/200x150xspeaking-italian.jpg.pagespeed.ic.Cy7CJEriS9.jpg,,/daily-spanish-lesson-code.html /daily-spanish-lesson.html /free-spanish-lesson.html /index.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-spanish-in-caceres.html /learn-spanish.html /learn-welsh.html /rapid-conjugation-of-spanish-verbs.html /ser-and-estar-in-spanish.html /spanish-churros.html /spanish-for-flour.html /spanish-lesson-list.html /spanish-verb-acudir.html /spanish-verb-admitir.html /spanish-verb-anadir.html /spanish-verb-aplaudir.html /spanish-verb-asistir.html /spanish-verb-list.html /ten-most-important-spanish-verbs.html,,2026-09-18T12:48:50.914230+00:00
/spanish-verb-adelgazar.html,https://www.200words-a-day.com/spanish-verb-adelgazar.html,200,0,Spanish Verb ADELGAZAR - to slim. Irregular ZAR family,"The Spanish for slim is the IRREGULAR ZAR Spanish verb ADELGAZAR. Imagine ADELE GAZES at her figure trying to SLIM down! 100+ verbs are conjugated this way. Many ZAR verbs are irregular, being conjugated in different ways, with a few little twists here and there. The Daily Spanish Lesson looks at 31 irregular ZAR verbs for the month of May. All with cartoon Memory Triggers.",https://www.200words-a-day.com/spanish-verb-adelgazar.html,,0,,,1087,6,0,5,23,False,True,False,False,https://www.200words-a-day.com/images/adelgazar.jpg https://www.200words-a-day.com/images/adelgazar.jpg https://www.200words-a-day.com/images/adelgazar.jpg https://www.200words-a-day.com/images/adelgazar.jpg https://www.200words-a-day.com/images/100x86xyou-inf-sing.jpg.pagespeed.ic.rUs_hfj4nR.jpg https://www.200words-a-day.com/images/xSpanish-logo.jpg.pagespeed.ic.8pYgIZO7ht.jpg https://www.200words-a-day.com/images/200x150xwine-and-iberico-ham-in-caceres.jpg.pagespeed.ic.C_8IoOqzkx.jpg https://www.200words-a-day.com/images/200x150xel-churrero.jpg.pagespeed.ic.wt2Cm68RqZ.jpg https://www.200words-a-day.com/images/200x150xspeaking-italian.jpg.pagespeed.ic.Cy7CJEriS9.jpg,,/daily-spanish-lesson-code.html /daily-spanish-lesson.html /free-spanish-lesson.html /index.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-spanish-in-caceres.html /learn-spanish.html /learn-welsh.html /rapid-conjugation-of-spanish-verbs.html /ser-and-estar-in-spanish.html /spanish-churros.html /spanish-for-flour.html /spanish-lesson-list.html /spanish-verb-actualizar.html /spanish-verb-adelgazar.html /spanish-verb-amenazar.html /spanish-verb-analizar.html /spanish-verb-autorizar.html /spanish-verb-cazar.html /spanish-verb-list.html /ten-most-important-spanish-verbs.html,,2026-09-18T12:48:51.741549+00:00
